,config_name,config_color,config_stim,config_opto,config_run,config_eye,m,s,e,u,paramset,omi_e,omi,omi_spont,rmi,emi,r_train,r_test,r_mean_train,r_mean_test,perm_score_true,perm_score_stim,perm_score_opto,perm_score_run,perm_score_eye,perm_score_true_mean,perm_score_stim_mean,perm_score_opto_mean,perm_score_run_mean,perm_score_eye_mean,perm_pvalue_stim,perm_pvalue_opto,perm_pvalue_run,perm_pvalue_eye
657,Stim.+Opto+Eye,#949494,1.0,1.0,0.0,1.0,Ntsr1Cre_2020_0002,3.0,6.0,4.0,"[10002, 10098, 10194, 10290, 10386]",-0.0331622,-0.0360748,-0.183056,0.165658,0.258993,0.295264,0.279332,,,[0.12732759 0.14399237 0.20050561 0.26847639 0.27263839],"[ 0.0146402   0.0146402   0.10763264  0.08202304  0.08409215  0.11599783
  0.14235123  0.12893646  0.12893646  0.08136485  0.05319772  0.05529844
  0.13560993  0.04693943  0.1614885   0.1614885   0.19962015  0.16404327
  0.22750689  0.15301215  0.11052386 -0.03722286 -0.03722286  0.00471899
 -0.01922626  0.02653801  0.01737635 -0.00658471 -0.03103401 -0.03103401
  0.00193646 -0.03954475  0.04961356 -0.00309905 -0.02665615]","[0.19416403 0.20836236 0.20889371 0.21215441 0.20052485 0.20936145
 0.2068972  0.19971799 0.19864925 0.20693029 0.27316307 0.27382735
 0.27004609 0.27377007 0.27273479 0.2763197  0.27385064 0.27429242
 0.27452967 0.27170752 0.26397549 0.26237585 0.26913589 0.26801346
 0.26791516 0.26288964 0.26335856 0.26545071 0.26129377 0.26182715
 0.12835766 0.12683703 0.12391432 0.12215979 0.12725824 0.12097772
 0.12476371 0.12680618 0.12586193 0.1251003  0.14217212 0.14405159
 0.14601978 0.14096624 0.14187481 0.14792324 0.14680776 0.14582399
 0.1444461  0.14530446]",,"[ 0.02474254  0.1067257   0.10268153  0.05632912  0.07911113  0.12350451
  0.06491154  0.07804257  0.08183491  0.02760447  0.11620002  0.12044785
  0.16769866  0.13313242  0.07363379  0.05765867  0.01721842  0.01669037
  0.14145801  0.12695059  0.16962197  0.01833963  0.10617403  0.29224495
  0.12060236 -0.03658734  0.0538631   0.09069521  0.06604042  0.11101443
  0.08528162  0.1056305   0.1080388   0.05088057  0.08451892  0.07185181
  0.04742926  0.05402309  0.10181356  0.10230612  0.07194017  0.04335012
  0.11780679  0.11932796  0.00985709  0.10244958  0.14378318  0.06136417
  0.14298016  0.13239974]",0.2025880703349749,0.06394007381047451,0.2024711901550642,,0.08931237581935521,0.004191423272598217,0.9883205831071411,,0.0012159641109147725
658,Stim.+Opto+Eye,#949494,1.0,1.0,0.0,1.0,Ntsr1Cre_2020_0002,3.0,6.0,15.0,"[10002, 10098, 10194, 10290, 10386]",-0.0624378,-0.0608304,-0.471521,0.189728,0.308565,0.396234,0.23926,,,[0.15730376 0.24988518 0.27866473 0.29058203 0.33071478],"[ 0.06277839  0.06277839  0.08109621  0.07041321  0.0576797   0.098324
  0.05663411  0.08627652  0.08627652  0.11495884  0.17007643  0.20964405
  0.11876739  0.09763395  0.20570278  0.20570278  0.2405094   0.21891707
  0.1803796   0.23173172  0.16328339 -0.00848948 -0.00848948  0.10427793
  0.074688    0.04317378  0.04661177  0.0650866   0.15330041  0.15330041
  0.08555325  0.12265138  0.11159527  0.13070522  0.10655933]","[0.17016049 0.15859264 0.16021259 0.1572092  0.16640399 0.16576281
 0.16203215 0.16426751 0.16729432 0.16582425 0.25576367 0.22816523
 0.2297454  0.24427883 0.24120206 0.2353023  0.23072359 0.23593865
 0.26542403 0.26103918 0.28077011 0.2910733  0.2910252  0.28518827
 0.29731306 0.29320478 0.29941506 0.29716852 0.28599727 0.2854143
 0.27111709 0.2736619  0.27202612 0.27449799 0.27597059 0.27417056
 0.27000329 0.26663921 0.26265784 0.27133475 0.32479461 0.32719143
 0.32718703 0.32487632 0.33084445 0.3338118  0.3242493  0.3302422
 0.3292535  0.32522347]",,"[ 0.05404039  0.1083659   0.16717327  0.14520724  0.14900702  0.16325064
  0.15035056  0.12639109  0.19380874  0.1214842   0.15425869  0.13330704
  0.09066202  0.26438173  0.11001133 -0.00854453  0.04689456 -0.02910715
  0.15028575  0.05920732  0.19937662  0.02793431  0.15359504  0.28095578
  0.14259693  0.12234234  0.08407556  0.00067572  0.17926362  0.17056362
  0.21909472  0.17573768  0.13707237  0.0045744   0.07989468  0.10853619
  0.08159704  0.23385167  0.22289832  0.16483792  0.30313199  0.2908623
  0.16261848  0.24651971  0.13050744  0.20385018  0.29519234  0.16821555
  0.22648416  0.30437766]",0.26143009514535526,0.11428825286782092,0.25923332413786027,,0.14943340326648427,0.0014196402595406544,0.8951847965797609,,0.010414994659063268
659,Stim.+Opto+Eye,#949494,1.0,1.0,0.0,1.0,Ntsr1Cre_2020_0002,3.0,6.0,16.0,"[10002, 10098, 10194, 10290, 10386]",-0.0387819,-0.0569468,0.0943477,0.116847,0.181227,0.349334,0.288968,,,[0.1514589  0.15213389 0.21593733 0.23442228 0.23738652],"[ 0.06353422  0.06353422  0.14392026  0.06311513  0.05497159  0.0275577
  0.06272943  0.10306746  0.10306746  0.08476998  0.06851282 -0.0167014
  0.03270156  0.03943889  0.10405248  0.10405248  0.16547065  0.10596763
  0.18466263  0.13565867  0.08336149 -0.0810736  -0.0810736  -0.12472154
 -0.15442546 -0.0234978   0.01867043 -0.11847422 -0.15341437 -0.15341437
  0.00293435 -0.10204309 -0.04315787 -0.0170812  -0.0542644 ]","[0.2248289  0.22908121 0.22910989 0.21731234 0.23564979 0.23533177
 0.22646805 0.24052523 0.21577037 0.22988573 0.14492959 0.14944406
 0.1400847  0.14095403 0.13970573 0.13680914 0.13756517 0.12959242
 0.12311773 0.14009343 0.22271563 0.20980535 0.23072463 0.21168625
 0.21216004 0.21122632 0.21530908 0.20578041 0.21163758 0.21391591
 0.17375545 0.15987886 0.15225673 0.16038349 0.16560613 0.16404394
 0.16141743 0.16892261 0.17532505 0.15606516 0.20598237 0.19621743
 0.21177232 0.20738932 0.19682125 0.21352163 0.22081908 0.19032521
 0.21832374 0.20914139]",,"[0.17553876 0.10924589 0.17050495 0.11923378 0.16301424 0.16557905
 0.18692649 0.17105976 0.1549919  0.12160353 0.11402175 0.07928888
 0.10061572 0.14578349 0.0858809  0.11187228 0.02690853 0.00456814
 0.11842133 0.15780429 0.16321923 0.03587791 0.11884557 0.24592912
 0.09645133 0.00223433 0.05512645 0.07776861 0.06914832 0.10151902
 0.21835376 0.19166223 0.16685168 0.23290011 0.21046438 0.22316297
 0.22081257 0.09133288 0.20595568 0.23923875 0.22034277 0.20055683
 0.27347405 0.21978222 0.13678247 0.22976627 0.21971171 0.18745926
 0.23903809 0.2095673 ]",0.1982677859161313,0.019783103168826196,0.19038378126316183,,0.15172399000368395,0.000685896949269776,0.4207518433669324,,0.15562671993768185
660,Stim.+Opto+Eye,#949494,1.0,1.0,0.0,1.0,Ntsr1Cre_2020_0002,3.0,6.0,18.0,"[10010, 10106, 10202, 10298, 10394]",-0.108362,-0.143074,-0.0926958,0.172944,0.220181,0.223113,0.194751,,,[0.00337514 0.04606532 0.13891021 0.18838932 0.35586867],"[ 0.12605891  0.12605891  0.12862169  0.15042052  0.0788175   0.13714625
  0.12111086  0.09959834  0.09959834  0.13291731  0.10295102  0.11791818
  0.07956507  0.06792372  0.36714119  0.36714119  0.31159898  0.31341128
  0.33985013  0.33176629  0.31918959 -0.05845918 -0.05845918  0.09743994
  0.01909255  0.044951    0.01275582  0.04571034 -0.03191449 -0.03191449
 -0.00914651 -0.04719545 -0.01917662 -0.01186004  0.00040378]","[ 0.19792175  0.19417888  0.1878299   0.19699135  0.16838063  0.18759898
  0.19325119  0.18682902  0.14549893  0.18101712  0.1194246   0.12681813
  0.07191291  0.10012842  0.10082633  0.11757753  0.13007023  0.15408097
  0.11161625  0.10725818  0.33093272  0.31356256  0.35158043  0.34328239
  0.34163222  0.3375914   0.33278773  0.33695311  0.33575834  0.33216551
  0.02378646  0.03920535  0.01912754  0.03537263  0.0321316   0.03208246
  0.0207053   0.04427406  0.02445616  0.03673383 -0.00997726 -0.01108888
 -0.01646258 -0.01141362 -0.02685613 -0.01684195 -0.01189079 -0.00696862
  0.00072091  0.0050891 ]",,"[ 0.10707459  0.04554838  0.10140868  0.04767368  0.13123768  0.12992654
  0.09130743  0.16459106  0.09254982  0.09393855  0.06279377  0.00717771
  0.08952574  0.0236437  -0.0467866   0.00316686  0.05667021 -0.03442178
  0.06781258  0.06050861  0.21292035  0.08655047  0.18363386  0.33465155
  0.21240353  0.06260381  0.09934596  0.14771025  0.13419185  0.16347404
  0.01429403  0.04310795  0.05317471  0.04486113  0.08762636  0.00828738
  0.02090489 -0.05339003  0.06778757  0.04455353  0.17668773  0.14579629
  0.07317145  0.1559221  -0.06905956  0.12470857  0.16500602  0.10280487
  0.05636776  0.09390392]",0.14652173047621245,0.11060093499489793,0.13075286531422212,,0.0857869915207819,0.3681624699955759,0.5880771825834952,,0.3877683385819968
661,Stim.+Opto+Eye,#949494,1.0,1.0,0.0,1.0,Ntsr1Cre_2020_0002,3.0,6.0,20.0,"[10034, 10130, 10226, 10322, 10418]",-0.00875144,-0.0134991,-0.240506,0.282099,0.390857,0.2866,0.265917,,,[0.08290352 0.14691972 0.18213449 0.22781261 0.26122094],"[ 0.09659438  0.09659438  0.08819556  0.10230585  0.12672166  0.1377299
  0.09887903  0.11068736  0.11068736  0.11082601  0.03044702  0.15744282
  0.11595906  0.10766257  0.30000077  0.30000077  0.32173155  0.29708534
  0.24897368  0.25099512  0.21658996  0.18738787  0.18738787  0.1306991
  0.1560279   0.20118031  0.14491912  0.15525742  0.05450809  0.05450809
  0.04297    -0.01380926 -0.00506671  0.05683477  0.03474017]","[0.14521788 0.14675376 0.14708025 0.14443352 0.14642198 0.14633398
 0.14639073 0.14557137 0.14626276 0.14649348 0.19365971 0.19444088
 0.19455507 0.19721289 0.18813567 0.19368494 0.19411144 0.18820847
 0.18824962 0.18078059 0.26191369 0.26410888 0.26195106 0.26847487
 0.26383992 0.26229258 0.25831868 0.26524706 0.263013   0.27036369
 0.23039011 0.22474812 0.22850963 0.22933934 0.22356602 0.22548129
 0.22763476 0.22908196 0.22491434 0.23726872 0.08512233 0.08622481
 0.08590992 0.08137003 0.08266412 0.08318482 0.08803382 0.08653323
 0.0775369  0.07629269]",,"[ 0.03271201  0.07560851 -0.02343508  0.01521311  0.01878158  0.04902116
  0.08482396  0.07204433  0.07513415  0.06190297  0.06517667  0.00964018
  0.0279251   0.0379509  -0.03041611 -0.03050549  0.0135074  -0.04332952
  0.06712145  0.09329153  0.09150489 -0.0837424   0.07568162  0.22431636
  0.03566006 -0.15879368 -0.03649887 -0.03081824  0.0457295   0.06577987
 -0.09138909  0.00673507 -0.02747616 -0.12389936 -0.08397425 -0.0365068
 -0.00188853 -0.042522   -0.05846558  0.03003419  0.08907973  0.0544102
  0.05378197 -0.01140856 -0.02760871  0.11732144  0.18279884  0.13243758
  0.1496239   0.12786434]",0.18019825400445533,0.1375329970444247,0.18254658703911691,,0.02679872263543366,0.26939880824445206,0.8951847965797609,,0.0013467271203535347
662,Stim.+Opto+Eye,#949494,1.0,1.0,0.0,1.0,Ntsr1Cre_2020_0002,3.0,6.0,30.0,"[10082, 10178, 10274, 10370, 10466]",-0.186371,-0.129457,-0.566954,0.294285,0.558263,0.354196,0.228005,,,[0.08780689 0.20078552 0.20459972 0.23351797 0.37583554],"[ 0.12445103  0.12445103  0.11797705  0.1465913   0.1579131   0.19337378
  0.1690753   0.1241239   0.1241239   0.06491429  0.06647653  0.04936413
  0.12711618  0.04869527  0.01467461  0.01467461  0.03716623  0.04860999
  0.18679701  0.1507521   0.03469653 -0.13992909 -0.13992909 -0.13123116
 -0.10656938 -0.01792875 -0.07121394 -0.17200695 -0.06404401 -0.06404401
 -0.0543233  -0.00345959 -0.10547908 -0.06708594 -0.10028812]","[0.18627998 0.17608575 0.18238642 0.19350314 0.1800343  0.18233879
 0.19086983 0.17263598 0.18878006 0.18446603 0.20433214 0.21684562
 0.22235287 0.19900373 0.22208426 0.20266235 0.19697579 0.22080951
 0.21048842 0.2234611  0.36570771 0.39415992 0.31664458 0.3449626
 0.39036286 0.37896749 0.36760604 0.36033625 0.39246159 0.34687368
 0.07364245 0.07117982 0.07658625 0.07862244 0.07377557 0.08176933
 0.08135062 0.08448103 0.05978102 0.05941419 0.18785548 0.15360835
 0.17700925 0.15965202 0.18276272 0.1545478  0.19368931 0.15924942
 0.18087078 0.17463603]",,"[ 0.045191    0.00075818  0.04236071 -0.02796469 -0.02156731  0.08108554
 -0.0538738   0.05187639 -0.02090148 -0.02427221  0.06758541 -0.04031935
  0.06787873  0.08877009 -0.02084388  0.06065145 -0.00358339  0.03816561
  0.10043331  0.17633576  0.37396288  0.19978991  0.29927045  0.45639776
  0.33177385  0.14217896  0.24322332  0.17699418  0.2474451   0.26886403
  0.12536023  0.21934727  0.09492848  0.17350456  0.25010044  0.1007942
  0.17226718  0.01953979  0.2465271   0.23814825  0.12862411  0.17213325
  0.13828263  0.15370741  0.19497793  0.27720357  0.18120443  0.23329193
  0.15938305  0.29298366]",0.22050912761332997,0.02538529872630642,0.20157925291050943,,0.1383995198461279,0.002155605403080156,0.2852451792349453,,0.13161452603615215
663,Stim.+Opto+Eye,#949494,1.0,1.0,0.0,1.0,Ntsr1Cre_2020_0002,3.0,6.0,35.0,"[10026, 10122, 10218, 10314, 10410]",-0.0917951,-0.099726,-0.206575,0.178665,0.305414,0.396231,0.367518,,,[0.2975866  0.33772813 0.35435708 0.39877913 0.46973991],"[-0.01035942 -0.01035942 -0.03372358  0.03450238 -0.0185056   0.06418065
  0.12024673  0.0609376   0.0609376   0.2459623   0.21057273  0.08823515
  0.10608131  0.19482759  0.12617505  0.12617505  0.32325901  0.14495296
  0.25792607  0.0696731   0.20840455  0.0405314   0.0405314  -0.00953387
 -0.0591929   0.14042897  0.04942783  0.04859653  0.09416386  0.09416386
  0.16661158  0.0097266   0.11791801  0.06490992  0.11103818]","[0.29554082 0.27318651 0.2870905  0.27427375 0.28474604 0.26644006
 0.27815915 0.2930656  0.27007616 0.26500654 0.32152266 0.34665104
 0.33844026 0.32515959 0.30640887 0.32547454 0.31860992 0.31974577
 0.3143883  0.32865859 0.35015445 0.35661319 0.35078049 0.35389695
 0.35549152 0.3489579  0.34995614 0.35866931 0.34590075 0.34059053
 0.43334803 0.44312002 0.43690574 0.44215223 0.43818476 0.43884144
 0.42989056 0.43317875 0.44200495 0.44424198 0.40899364 0.38671041
 0.39611624 0.38803136 0.39560379 0.37980015 0.38145049 0.38643638
 0.38644477 0.39217515]",,"[0.32971948 0.34140955 0.3422435  0.28823387 0.21927259 0.37017684
 0.30390038 0.28657318 0.35378097 0.33044242 0.28958572 0.23551742
 0.30248231 0.35298561 0.23997231 0.2398767  0.24742177 0.1277871
 0.30814286 0.28187405 0.29986556 0.2336493  0.30030158 0.29089045
 0.2678051  0.28768279 0.22692777 0.27543505 0.26502826 0.25219278
 0.51071465 0.41857962 0.44218897 0.41749675 0.35486273 0.41423034
 0.39229047 0.41200099 0.4958317  0.51209398 0.4346369  0.37178706
 0.40938352 0.38159257 0.35780674 0.47441011 0.41326595 0.40534712
 0.38243774 0.42028104]",0.3716381668911037,0.09369780568464707,0.3565457345687884,,0.33824832468548066,0.00043502262614480356,0.5880771825834952,,0.40405868040100734
664,Stim.+Opto+Eye,#949494,1.0,1.0,0.0,1.0,Ntsr1Cre_2020_0002,5.0,6.0,6.0,"[10090, 10186, 10282, 10378, 10474]",-0.0448884,-0.039876,-0.083007,0.0997592,0.150607,0.183128,0.114087,,,[0.10798614 0.13109106 0.17179976 0.21317483 0.23514116],"[0.17178469 0.17178469 0.17161736 0.17161376 0.17167781 0.17141059
 0.17183382 0.23509577 0.23509577 0.23497221 0.23531172 0.23549048
 0.23470566 0.2349509  0.13178738 0.13178738 0.13083384 0.13172127
 0.13186661 0.13144584 0.1323747  0.21356577 0.21356577 0.21340838
 0.2129629  0.21269993 0.21301387 0.21338293 0.10748894 0.10748894
 0.10788088 0.10813969 0.10783479 0.10810611 0.10788259]","[0.15037197 0.16005522 0.16615396 0.15441057 0.14689098 0.13896378
 0.13321695 0.14992937 0.15289846 0.16420143 0.21060614 0.21435837
 0.1922494  0.19886076 0.21416549 0.20801785 0.20996771 0.20500376
 0.2024845  0.20404939 0.09959952 0.10808763 0.12820736 0.10144016
 0.11423942 0.09475011 0.11040262 0.10376882 0.09287038 0.11229059
 0.21399917 0.20742514 0.19660887 0.17859155 0.19166902 0.20579902
 0.19050984 0.19568294 0.19547268 0.21165685 0.0906531  0.07404747
 0.10397239 0.09930336 0.07246801 0.09667918 0.08167788 0.1178406
 0.10406042 0.09681313]",,"[ 0.00397055 -0.09056527  0.07039432  0.1084077  -0.07688865  0.01601784
  0.09618588 -0.04281575  0.03692671 -0.08265489  0.00523925  0.02497143
  0.05199918  0.02382335 -0.01906728  0.00530637  0.04197093 -0.05598147
  0.06625537 -0.08355083  0.04594421  0.04888367 -0.01158485  0.05246178
 -0.01679135  0.07103064  0.05421046  0.10416956 -0.00886984  0.02115241
 -0.00442751  0.08535565  0.12873158  0.09395701  0.00872156 -0.04420758
  0.11767484  0.00021792  0.02463659  0.04396111  0.01339727  0.03872391
 -0.01701998 -0.01322308  0.00424426  0.08183291  0.0142908   0.05115595
  0.06791836  0.09746516]",0.1718385889481913,0.17190239292575862,0.15134886573426976,,0.025079163462558986,0.9347970326168982,0.29864962377089266,,0.00037489188092324833
665,Stim.+Opto+Eye,#949494,1.0,1.0,0.0,1.0,Ntsr1Cre_2020_0002,5.0,6.0,14.0,"[10042, 10138, 10234, 10330, 10426]",-0.118816,-0.0793594,-0.363183,0.10133,0.102709,0.193907,0.205305,,,[0.07491511 0.11494385 0.15831355 0.18411116 0.30776303],"[ 0.11039969  0.11039969  0.17892769  0.23294465  0.23548643  0.21599359
  0.15175143  0.0879334   0.0879334   0.12754468  0.04514519  0.0407453
  0.10778669  0.05023961  0.08399014  0.08399014  0.06885542  0.10166424
  0.04273413  0.05371245  0.0466114   0.13628689  0.13628689  0.13733738
  0.15035693  0.16439102  0.15867306  0.17115982  0.06062266  0.06062266
  0.02930815  0.04688596  0.02630969 -0.0311098   0.00712436]","[ 0.08782796  0.15584498  0.0989492   0.17101785  0.12222968  0.15265141
  0.13758815  0.09407331  0.10856948  0.14978646  0.04360497  0.03704415
 -0.02279894  0.05543553  0.06882314  0.03468428  0.02550207  0.04579858
  0.01631909  0.05855298  0.10665644  0.10836375  0.0588329   0.07964082
  0.11520956  0.0892792   0.15110405  0.09391608  0.10400388  0.04033139
  0.12720009  0.07605709  0.05957401  0.06915721  0.00883226  0.06115651
  0.09043387  0.08580797  0.03791783  0.05325331 -0.01100066  0.01113999
 -0.01072234  0.02550179  0.08734799  0.00633907  0.01678617  0.12390727
  0.07858516  0.04208233]",,"[0.29978928 0.30602842 0.30181915 0.29292054 0.29664327 0.30922326
 0.3034755  0.28474305 0.29199437 0.30999142 0.11324185 0.10932717
 0.10557723 0.11581166 0.10750712 0.1243374  0.10985972 0.08916617
 0.10908514 0.11293112 0.15687414 0.15539528 0.15817203 0.15341256
 0.15849255 0.15549482 0.15614419 0.15434686 0.15593465 0.15592132
 0.16161809 0.17811164 0.16208286 0.20063011 0.17756414 0.13362041
 0.19283084 0.13680074 0.16043877 0.15811389 0.07668096 0.06990242
 0.0736906  0.07508802 0.06433654 0.07574601 0.07146508 0.07895658
 0.07052628 0.065245  ]",0.1680093397063869,0.1005441432814685,0.07256398682438832,,0.16074220487731158,0.07858840473286573,0.009569340557586676,,0.6290456537094329
666,Stim.+Opto+Eye,#949494,1.0,1.0,0.0,1.0,Ntsr1Cre_2020_0002,5.0,6.0,22.0,"[10026, 10122, 10218, 10314, 10410]",-0.00457861,0.00373842,-0.172267,0.0524584,0.0892312,0.157641,0.0464261,,,[0.0275166  0.03969583 0.05269539 0.08397306 0.1228974 ],"[-0.00503116 -0.00503116  0.07690632 -0.01557887 -0.00057598 -0.03824571
  0.10326309  0.07290874  0.07290874 -0.01319993 -0.01946378 -0.02975139
  0.04680326  0.01067677  0.06083258  0.06083258 -0.04890696 -0.02033603
  0.01520256 -0.06764347 -0.03280768 -0.00181687 -0.00181687 -0.05864981
  0.01565844 -0.05723053 -0.0053351  -0.00351818 -0.0821353  -0.0821353
  0.06173227  0.03093743  0.05517232  0.07219697  0.05102563]","[0.0387378  0.03936981 0.03037426 0.05158707 0.0354403  0.03858105
 0.06322863 0.03184403 0.04245367 0.07949016 0.13135032 0.13920824
 0.12053716 0.1003699  0.12651973 0.11569409 0.11322202 0.11505473
 0.10910561 0.12716472 0.01988367 0.02115057 0.01796861 0.01958768
 0.00634503 0.01381589 0.02580475 0.02492588 0.02054826 0.01391103
 0.10412598 0.11458115 0.08876145 0.1075312  0.1095357  0.1003445
 0.11747139 0.09023791 0.10111842 0.0873149  0.05183704 0.04969761
 0.03729228 0.04540947 0.05141985 0.05254992 0.03752003 0.04870062
 0.05978809 0.05438487]",,"[-0.01471978 -0.01299453  0.01287324  0.06067449  0.01829486  0.03844097
  0.01463689  0.0433603   0.04951756  0.01645156  0.11540892  0.13182408
  0.11157132  0.08530688  0.13347411  0.10753428  0.11864605  0.0951692
  0.11544776  0.09314335  0.03651097  0.0014793   0.05725339  0.03261657
  0.03665159  0.05889683  0.04771344 -0.02231122  0.02941549  0.01763035
  0.07013448  0.04596232  0.05945305  0.04040032  0.06395151  0.07119365
  0.05403033  0.08942838  0.08056214  0.06087337  0.05488485  0.09280791
  0.00516249 -0.00717783  0.06351305  0.00990851  0.05208982  0.05327327
 -0.03932052  0.11668799]",0.06535565545383161,0.006224217235535439,0.06685794088590508,,0.053354745682453276,0.027181862505400545,0.8951847965797609,,0.6711891514431858
667,Stim.+Opto+Eye,#949494,1.0,1.0,0.0,1.0,Ntsr1Cre_2020_0002,5.0,6.0,24.0,"[10074, 10170, 10266, 10362, 10458]",-0.0489552,-0.0428153,-0.42515,0.0855019,0.175173,0.0843536,-0.00829273,,,[0.00361387 0.03939571 0.07477118 0.09991958 0.11011751],"[ 0.09838392  0.09838392  0.09113599  0.09475962  0.10483959  0.09573153
  0.10445086  0.10377186  0.10377186  0.1108634   0.11095521  0.11017783
  0.11099898  0.11257482  0.04013699  0.04013699  0.03051749  0.03941662
  0.02933798  0.03128069  0.02885622  0.09370956  0.09370956  0.07204859
  0.08108006  0.09268613  0.07792778  0.06966388 -0.01758781 -0.01758781
  0.0019906   0.00752775  0.00672269  0.00818048  0.00639645]","[ 0.05590311  0.06225707  0.06235338  0.08172708  0.04982934  0.06909219
  0.07791106  0.08412886  0.06531659  0.06115408  0.06499267  0.08730538
  0.07978547  0.08489087  0.0762817   0.07584666  0.07506242  0.09537787
  0.09204956  0.0787019   0.02195066  0.0036103   0.05064098  0.01655352
 -0.00180225  0.01092391  0.00751408  0.01274965  0.00123024  0.02308255
  0.05279989  0.08263621  0.0857898   0.08152283  0.05223917  0.0757723
  0.05544106  0.0920185   0.05820475  0.03101905 -0.02781657 -0.01284173
  0.01148713 -0.01925467 -0.00038067 -0.0086087   0.0209425   0.02458189
  0.00836569 -0.01386155]",,"[ 0.05696893 -0.00113154  0.06488093  0.05728198  0.0504913   0.02206621
  0.04375592  0.0603714   0.01664075  0.00011439  0.06143631  0.05201096
  0.06128229  0.00900526  0.05161234  0.00440367  0.07036436  0.05141898
  0.07487842 -0.00918673  0.09083391  0.01199199  0.04272181  0.06460272
  0.06028382  0.05573487  0.02938305 -0.02039912  0.0295326   0.02092955
  0.04753295  0.06448789  0.03213034  0.06248731  0.07537298 -0.00871447
  0.06460492  0.02069549  0.01488248  0.00064265 -0.00823254  0.02997256
  0.02217633 -0.01221614 -0.00632613 -0.02133174 -0.00261144 -0.05876609
 -0.07897704  0.00216295]",0.06556357027593125,0.06477000826235156,0.04552955463542977,,0.028485092154944866,0.967371244759746,0.2852451792349453,,0.06727796053834897
668,Stim.+Opto+Eye,#949494,1.0,1.0,0.0,1.0,Ntsr1Cre_2020_0002,5.0,6.0,25.0,"[10066, 10162, 10258, 10354, 10450]",-0.0377467,-0.0732248,0.0709775,0.0633534,-0.00228683,0.376746,0.261811,,,[0.30225394 0.33077463 0.36068086 0.38868279 0.39402041],"[ 0.05405559  0.05405559  0.17153589  0.03930863 -0.03897729 -0.04846634
  0.03113451 -0.0646236  -0.0646236   0.05303281  0.06742303  0.00723505
  0.10702973  0.18844178  0.04988796  0.04988796 -0.07338553  0.01633128
  0.00134787 -0.13925668 -0.02763639 -0.02057868 -0.02057868 -0.04771676
 -0.07051969 -0.01945795 -0.07568037  0.04520886 -0.1380638  -0.1380638
 -0.06590163  0.02217556 -0.06951743 -0.09937187  0.03000166]","[0.37956985 0.37460377 0.37402804 0.36688601 0.3788533  0.37836239
 0.38349917 0.36953587 0.39049812 0.37499161 0.38710733 0.38832055
 0.38070106 0.38863094 0.37406843 0.37921119 0.37356696 0.37343565
 0.37530322 0.37583837 0.29111848 0.28983812 0.29019381 0.27210138
 0.30246282 0.29522026 0.29576595 0.28606066 0.30482953 0.29064627
 0.35494932 0.35302067 0.36302803 0.33198201 0.36658058 0.35717445
 0.37194669 0.33741321 0.35648042 0.35864953 0.3492315  0.33805017
 0.32999757 0.33473609 0.32963202 0.31430756 0.34654695 0.33285561
 0.330447   0.33026665]",,"[0.37814309 0.34586054 0.38934368 0.33844137 0.3456955  0.36986673
 0.40349772 0.35697027 0.38640855 0.39734181 0.35616148 0.37527264
 0.37203862 0.34188549 0.33026298 0.35527391 0.36573129 0.3316183
 0.35941583 0.34990761 0.27412012 0.27543668 0.27158384 0.25739597
 0.26922362 0.26026617 0.2874158  0.25084412 0.28374052 0.29143989
 0.34104995 0.33837576 0.3429729  0.34064406 0.33925594 0.33371342
 0.34007503 0.32402336 0.35313065 0.34572877 0.3316695  0.34935386
 0.33698647 0.32009095 0.33855957 0.31576609 0.31945507 0.34510979
 0.31522214 0.32101344]",0.3552825258325876,-0.006695039349129707,0.34745090262036493,,0.33325601765090745,0.00037258543645578247,0.49144676656201547,,0.2722535810629989
